Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-03-31 00:00:00,Wild Montana Action Fund,,,,PO Box 6371,Helena,MT,59604,,-1399.82,,,,,,"Reimbursement for 10.25 hours of shared staff salary, taxes, and benefits plus allocated overhead",,,,,,,,,,,PM,,,,2,,,,"Administration, fundraising, program development",N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Alphagraphics,,,,1947 South Avenue West,Missoula,MT,59801,,-796.23,,,,,,Door Hangers for canvassing,,,,,,,,,,,PM,,,,3,Dave Bedey SD 43,,2250.0,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-03-31 00:00:00,Google,,,,1600 Amphitheatre Parkway,Mountain View,CA,94043,,-13.13,,,,,,Google voice monthly subscription,,,,,,,,,,,PM,,,,2,,,,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-22 00:00:00,Scheels,,,,2901 Brooks St,Missoula,MT,59801,,-83.94,,,,,,Umbrellas and ponchos for canvass team,,,,,,,,,,,PM,,,,2,,,,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-20 00:00:00,Scheels,,,,2901 Brooks St,Missoula,MT,59801,,-116.63,,,,,,Bear spray and umbrellas for canvass team,,,,,,,,,,,PM,,,,2,,,,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Alphagraphics,,,,1947 South Avenue West,Missoula,MT,59801,,-368.53,,,,,,Door Hangers for canvassing,,,,,,,,,,,PM,,,,3,Susan Geise HD 17,,800.0,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-16 00:00:00,The Shirt Shop,,,,740 River St.,Missoula,MT,59801,,-444.0,,,,,,Shirts for canvass team,,,,,,,,,,,PM,,,,2,,,,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-03-31 00:00:00,Google,,,,1600 Amphitheatre Parkway,Mountain View,CA,94043,,-26.4,,,,,,Google Workspace monthly subscription,,,,,,,,,,,PM,,,,2,,,,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-20 00:00:00,Alpha Graphics,,,,1947 South Avenue West,Missoula,MT,59801,,-497.1,,,,,,Door Hangers for canvassing,,,,,,,,,,,PM,,,,3,Curtis Cochran HD 90,,1200.0,,N,,,,,,,
Montanans for Responsible Stewardship,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Alphagraphics,,,,1947 South Avenue West,Missoula,MT,59801,,-155.92,,,,,,Door Hangers for canvassing,,,,,,,,,,,PM,,,,3,John Fitzpatrick HD 76,,250.0,,N,,,,,,,
