Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Montana Conservation Voters Action Fund,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-02 00:00:00,Paragon Payment Solution,,,,"2141 East Broadway Road, Ste 202",Tempe,AZ,85282,,-25.0,,,,,,minimum monthly credit card processing fees (no transactions),,,,,,,,,,,GN,,,,2.0,,,,minimum monthly credit card processing fees (no transactions),N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-16 00:00:00,Montana Conservation Voters,,,,PO Box 1812,Helena,MT,59624,,-459.0,,,,,,"reimbursement for overhead, administrative expenses",,,,,,,,,,,GN,,,,2.0,,,,"reimbursement for overhead, administrative expenses",N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-05 00:00:00,Bonterra/Everyaction,,,,10801-2 N Mopac Expy Suite 300,Austin,TX,78759,,-1575.0,,,,,,quarterly access to EveryAction platform,,,,,,,,,,,GN,,,,2.0,,,,quarterly access to EveryAction platform,N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,01/01/2026 to 03/25/2026,C6,2026-02-25 00:00:00,Clark Schaeffer Hackett,,,,"4449 Easton Way, Ste 400",Columbus,OH,43219,,-2200.0,,,,,,"accounting, tax preparation services",,,,,,,,,,,GN,,,,2.0,,,,"accounting, tax preparation services",N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-02 00:00:00,Paragon Payment Solutions,,,,2141 E Broadway Rd Ste 202,Tempe,AZ,85282,,-25.0,,,,,,minimum monthly fee for credit card processing service,,,,,,,,,,,GN,,,,2.0,,,,minimum monthly fee for credit card processing service,N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,01/01/2026 to 03/25/2026,C6,2026-02-02 00:00:00,Paragon Payment Solutions,,,,2141 E Broadway Rd Ste 202,Tempe,AZ,85282,,-25.0,,,,,,minimum monthly fee for credit card processing service,,,,,,,,,,,GN,,,,2.0,,,,minimum monthly fee for credit card processing service,N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,01/01/2026 to 03/25/2026,C6,2026-01-02 00:00:00,Paragon Payment Solutions,,,,2141 E Broadway Rd Ste 202,Tempe,AZ,85282,,-25.41,,,,,,minimum monthly fee for credit card processing service,,,,,,,,,,,PM,,,,2.0,,,,minimum monthly fee for credit card processing service,N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-26 00:00:00,NGP VAN,,,,"655 15th St NW, Ste 650",Washington,DC,20005,,-1575.0,,,,,,fee for compliance function within existing database,,,,,,,,,,,GN,,,,2.0,,,3 months of access to compliance function within existing database,Q1 (of 2026) fee for compliance function within existing database,N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-26 00:00:00,NGP VAN,,,,"655 15th St NW, Ste 650",Washington,DC,20005,,-1575.0,,,,,,fee for compliance function within existing database,,,,,,,,,,,GN,,,,2.0,,,3 months of access to compliance function of existing database,Q4 fee for compliance function within existing database,N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-02 00:00:00,Paragon Payment Solution,,,,"2141 East Broadway Road, Ste 202",Tempe,AZ,85282,,-25.0,,,,,,credit card processing fees (minimum),,,,,,,,,,,GN,,,,2.0,,,minimum fee,credit card processing fees (minimum),N,,,,,,,
Montana Conservation Voters Action Fund,expenditure,10/01/2025 to 12/31/2025,C6,2025-11-03 00:00:00,Paragon Payment Solution,,,,"2141 East Broadway Road, Ste 202",Tempe,AZ,85282,,-25.0,,,,,,credit card processing fees (minimum),,,,,,,,,,,GN,,,,2.0,,,minimum fee,credit card processing fees (minimum),N,,,,,,,
