Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-6500.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,Shelley Vance,Billboards - Bozeman,1.5 months,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-2000.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,Eric Albus,Billboards - Havre,1 month,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-5292.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,John Fitzpatrick,Billboard - Deer Lodge,1 month,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-4716.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,Chris Rindal,Billboards - 2 @ Lewistown,2 months,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-23 00:00:00,Edge Marketing and Design,,,,1301 11th Avenue,Helena,MT,59601.0,,-367761.63,,,,,,"Media placement, video production, digital media",,,,,,,,,,,PM,,,,3.0,see attached,see attached,see attached,see attached,Y,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-22 00:00:00,First Interstate Bank,,,First Interstate Bank,2601 10th Ave S,Great Falls ,MT,59405.0,,-10.0,,,,,,Wire transfer fee,,,,,,,,,,,PM,,,,2.0,,,,,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-03-30 00:00:00,Edge Marketing and Design,,,,1301 11th Avenue,Helena,MT,59601.0,,-159562.69,,,,,,"Media placement, video production, digital media, web design",,,,,,,,,,,PM,,,,3.0,see attached,see attached,see attached,see attached,Y,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-6696.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,Brad Baker,Billboards - Rockvale,2months,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-6500.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,Russ Nelson,Billboards - Bozeman,1.5 months,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-2000.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,Linda Reksten,Billboard - Polson,1 month,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-22 00:00:00,Edge Marketing and Design,,,,1301 11th Avenue,Helena,MT,59601.0,,-20.0,,,,,,Annual web domain renewal,,,,,,,,,,,PM,,,,2.0,,Website,1 year,,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-03-27 00:00:00,First Interstate Bank,,,,2601 10th Ave S,Great Falls,MT,59405.0,,-10.0,,,,,,Wire transfer fee,,,,,,,,,,,PM,,,,2.0,,,,,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-06 00:00:00,USPS,,,,2300 N Harris St,Helena,MT,59601.0,,-196.0,,,,,,Post Office Box Annual Fee,,,,,,,,,,,PM,,,,2.0,,,,,N,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Edge Marketing and Design,,,,1301 11th Avenue,Helena,MT,59601.0,,-197315.9,,,,,,See attached,,,,,,,,,,,PM,,,,3.0,,,,,Y,,,,,,,
Conservatives4MT,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar ,,,,7505 Entryway Drive,Billings,MT,59101.0,,-1800.0,,,,,,BILLBOARD FEE,,,,,,,,,,,PM,,,,3.0,Valerie Moore,Billboard - Glasgow,1 month,Billboard advertising,N,,,,,,,
Conservatives4MT,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-17 00:00:00,First Interstate Bank,,,First Interstate Bank,2601 10th Ave S,Great Falls ,MT,59405.0,,-10.0,,,,,,Wire transfer fee,,,,,,,,,,,PM,,,,2.0,,First Interstate Bank,,,N,,,,,,,
Conservatives4MT,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-24 00:00:00,Edge Marketing and Design,,,,1301 11th Avenue,Helena,MT,59601.0,,-20663.89,,,,,,"Marketing Services - social media services, direct mail, radio",,,,,,,,,,,PM,,,,2.0,,"Radio (SD19), Digital Ads (SD09/SD19), Direct mail (SD09)",Varies over time,,N,,,,,,,
Conservatives4MT,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-08 00:00:00,"Bloomgren Rivera & Co, PLLC",,,,225 Second Street South,Great Falls,MT,59405.0,,-325.0,,,,,,Accounting Service,,,,,,,,,,,PM,,,,2.0,,,,,N,,,,,,,
Conservatives4MT,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-08 00:00:00,Internal Revenue Service (US Treasury),,,,P.O. Box 802501 ,Cincinnati,OH,45280.0,,-74.0,,,,,,2024 Taxes - IRS Form 1120-POL,,,,,,,,,,,PM,,,,2.0,,,,,N,,,,,,,
Conservatives4MT,contribution,03/26/2026 to 04/25/2026,C6,2026-03-31 00:00:00,First Interstate Bank,,,,2601 10th Ave S,Great Falls,MT,59405,,221.6,,,,3.0,CA,,221.6,INTEREST,,,,N,,,,,,,,Loans,,,,,,,,,,,,,
Conservatives4MT,contribution,03/26/2026 to 04/25/2026,C6,2026-04-08 00:00:00,Western States Regional Council of Carpenters Legislative Improvement Committee,,,,"533 S. Fremont Ave, 10th Floor",Los Angeles,CA,90071,,40000.0,,,,6.0,CA,,100000.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Conservatives4MT,contribution,03/26/2026 to 04/25/2026,C6,2026-03-27 00:00:00,Western Futures Fund Inc,,,,"30 N Gould St, Ste 23616",Sheridan,WY,82801,,250000.0,,,,6.0,CA,,250000.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Conservatives4MT,contribution,03/26/2026 to 04/25/2026,C6,2026-03-31 00:00:00,Western States Regional Council of Carpenters Legislative Improvement Committee,,,,"533 S. Fremont Ave, 10th Floor",Los Angeles,CA,90071,,60000.0,,,,6.0,CA,,100000.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Conservatives4MT,contribution,03/26/2026 to 04/25/2026,C6,2026-04-22 00:00:00,Way Back PAC,,,,"30 N Gould St, Ste R",Sheridan,WY,82801,,250000.0,,,,6.0,CA,,250000.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Conservatives4MT,contribution,01/01/2026 to 03/25/2026,C6,2026-01-30 00:00:00,First Interstate Bank,,,First Interstate Bank,2601 10th Ave S,Great Falls ,MT,59405,,59.08,,,,3.0,CA,,114.31,INTEREST,,,,N,,,,,,,,Loans,,,,,,,,,,,,,
Conservatives4MT,contribution,01/01/2026 to 03/25/2026,C6,2026-02-27 00:00:00,First Interstate Bank,,,First Interstate Bank,2601 10th Ave S,Great Falls ,MT,59405,,55.23,,,,3.0,CA,,114.31,INTEREST,,,,N,,,,,,,,Loans,,,,,,,,,,,,,
Conservatives4MT,contribution,01/01/2026 to 03/25/2026,C6,2026-03-09 00:00:00,MONTANA BUSINESS ADVOCATES FOR SENSIBLE ELECTIONS,,,,P. O. BOX 4221,Helena,MT,59604,,38000.0,,,,6.0,CA,,38000.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Conservatives4MT,contribution,10/01/2025 to 12/31/2025,C6,2025-10-31 00:00:00,First Interstate Bank,,,First Interstate Bank,2601 10th Ave S,Great Falls ,MT,59405,,65.06,,,,3.0,CA,,786.26,INTEREST,,,,N,,,,,,,,Loans,,,,,,,,,,,,,
Conservatives4MT,contribution,10/01/2025 to 12/31/2025,C6,2025-11-28 00:00:00,First Interstate Bank,,,First Interstate Bank,2601 10th Ave S,Great Falls ,MT,59405,,55.66,,,,3.0,CA,,786.26,INTEREST,,,,N,,,,,,,,Loans,,,,,,,,,,,,,
Conservatives4MT,contribution,10/01/2025 to 12/31/2025,C6,2025-10-24 00:00:00,Altria Client Services LLC,,,,"PO Box, 85088 ",Richmond ,VA,23285,,2500.0,,,,6.0,CA,,2500.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Conservatives4MT,contribution,10/01/2025 to 12/31/2025,C6,2025-12-31 00:00:00,First Interstate Bank,,,First Interstate Bank,2601 10th Ave S,Great Falls ,MT,59405,,65.57,,,,3.0,CA,,786.26,INTEREST,,,,N,,,,,,,,Loans,,,,,,,,,,,,,
