Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-21 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-33.44,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,"Rusk, Binkley, Nelson",,,Staff compensation for various communications,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-20 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-5.91,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk; Binkley; Nelson; Lenz; Sprunger; Tilleman; Moore; Charbonneau; Caldwell,,,Staff compensation for various communications,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-19 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-5.91,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk; Binkley; Nelson; Lenz; Sprunger; Tilleman; Moore; Charbonneau; Caldwell,,,Staff compensation for various communications,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-19 00:00:00,Twilio Inc.,,,,"101 Spear Street, Ste. 500",San Francisco,CA,94105,,-6.36,,,,,,text messaging,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk; Binkley; Nelson; Lenz; Sprunger; Tilleman; Moore,,,Text messaging communications,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-18 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-44.59,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk; Binkley; Nelson; Lenz; Sprunger; Tilleman; Moore,,,Staff compensation for various communications,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-16 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-120.29,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk,,,Staff compensation for various communications,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-04-29 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-25.02,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,Charbonneau; Caldwell,,,Staff compensation,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-04-30 00:00:00,The Scala Agency,,,,399 Redbud Lane,Bluemont,VA,20135,,-3000.0,,,,,,Social Media Ads,,,,,,,,,,,PM,,,,3,Charbonneau; Caldwell,,,Social media ads,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-10 00:00:00,Twilio,,,,"101 Spear Street, Ste. 500",San Francisco,CA,94105,,-6.51,,,,,,text messaging,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk; Binkley; Nelson; Lenz; Sprunger; Tilleman; Moore,,,Text messaging,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-06 00:00:00,"United Strategy Group, LLC",,,,15316 River Birch Ct ,Punta Gorda,FL,33955,,-7000.0,,,,,,Digital video ads,,,,,,,,,,,PM,,,,3,Charbonneau; Caldwell,,,Digital video ads,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-06 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-62.31,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk; Binkley; Nelson,,,In support of various communications,N,,,,,,,
Convention of States Action,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-05 00:00:00,Convention of States Action - Staff,,,,"5850 San Felipe, Ste. 580A",Houston,TX,77057,,-138.09,,,,,,Staff compensation,,,,,,,,,,,PM,,,,3,Buttrey; Bedey; Rusk; Binkley; Nelson; Lenz; Sprunger; Tilleman; Moore; Charbonneau; Caldwell,,,Supporting various communications,N,,,,,,,
