Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,-422.59,,,,,,Meta image and video ads,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,,87437 impressions,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-03-26 00:00:00,Squarespace Inc.,,,,"225 Varick Street, 12th Floor",New York,NY,10014,,-16.8,,,,,,Google workspace subscription,,,,,,,,,,,PM,,,,2,,,1 month,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,-227.93,,,,,,Meta Image ads,,,,,,,,,,,PM,,,,3,Support Finley Warden and Oppose Linda Reksten,,47160 impressions,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Anedot Inc.,,,,3723 Greenville Ave Ste 41002,Dallas,TX,75206,,-76.6,,,,,,online donation processing fees,,,,,,,,,,,PM,,,,2,,,3/26/2026 to 4/25/2026,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,-281.19,,,,,,Meta Image ads,,,,,,,,,,,PM,,,,3,Support Finley Warden,,58181 impressions,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,-35.9,,,,,,Meta Image ads,,,,,,,,,,,PM,,,,3,Oppose Linda Reksten,,7427 impressions,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043,,-195.56,,,,,,Google Video Ads,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,,39620 impressions,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043,,-154.44,,,,,,Google Video Ads,,,,,,,,,,,PM,,,,3,"Support Finley Warden, Oppose Linda Reksten",,31288 impressions,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-18 00:00:00,Vottiv,,,,5005 North University Ave,Provo,UT,84604,,-50.0,,,,,,Access to data center for HD69,,,,,,,,,,,PM,,,,2,,,1 month,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-21 00:00:00,Vottiv,,,,5005 North University Ave,Provo,UT,84604,,-50.0,,,,,,Access to data center HD13,,,,,,,,,,,PM,,,,2,,,1 month,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-03-28 00:00:00,Political Comms,,,,600 Congress Ave,Austin,TX,78701,,-130.5,,,,,,10DLC Registration,,,,,,,,,,,PM,,,,2,,,,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-17 00:00:00,Secret Media LLC,,,,30 N Gould St STE 10022,Sheridan,WY,82801,,-500.0,,,,,,creation of 15 second ad to oppose Ken Walsh HD69,,,,,,,,,,,PM,,,,2,,,1,,N,,,,,,,
Montana Patriots,expenditure,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,-249.99,,,,,,Meta Image ads,,,,,,,,,,,PM,,,,3,Support Nelly Nicol,,50596 impressions,,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-17 00:00:00,Secret Media LLC,,,,30 N Gould St STE 10022,Sheridan,WY,82801,,-500.0,,,,,,creation of 15 second video ad to oppose Reksten & support Warden (HD13),,,,,,,,,,,PM,,,,2,,,1,video,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-25 00:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,-336.43,,,,,,Facebook Ads for link clicks and page followers,,,,,,,,,,,PM,,,,2,,,"Jan 1-Mar 25, 154 link clicks, 2366 followers",,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-01-26 00:00:00,Squarespace Inc.,,,,"225 Varick Street, 12th Floor",New York,NY,10014,,-16.8,,,,,,Google workspace subscription,,,,,,,,,,,PM,,,,2,,,1 month,,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-02-26 00:00:00,Squarespace Inc.,,,,"225 Varick Street, 12th Floor",New York,NY,10014,,-16.8,,,,,,Google workspace subscription,,,,,,,,,,,PM,,,,2,,,1 month,,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-25 00:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,-36.15,,,,,,Meta Ads to support Finley Warden during this financial reporting period,,,,,,,,,,,PM,,,,3,Finley Warden (HD13),,"9,060 impressions",,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-25 00:00:00,Anedot Inc.,,,,3723 Greenville Ave Ste 41002,Dallas,TX,75206,,-102.93,,,,,,online donation processing fees,,,,,,,,,,,PM,,,,2,,,Jan 1 to Mar 25,,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-25 00:00:00,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043,,-569.78,,,,,,Google Ads to Support Warden/Oppose Reksten during this financial reporting period,,,,,,,,,,,PM,,,,3,"Support Finley Warden (HD13), Oppose Linda Reksten (HD13)",,"~9,220 impressions of skippable video ads, ~9,580 impressions of non-skippable video ads",,N,,,,,,,
Montana Patriots,expenditure,01/01/2026 to 03/25/2026,C6,2026-01-27 00:00:00,Accountability in State Government,,,,PO Box 1181,Lewistown,MT,59457,,-24190.0,,,,,,Contribution,,,,,,,,,,,PM,,,,2,,,,,N,,,,,,,
Montana Patriots,expenditure,10/01/2025 to 12/31/2025,C6,2025-10-17 00:00:00,Paper Chase,,,,7 E Oregon St,Kalispell,MT,59901,,-6.4,,,,,,printing on paper,,,,,,,,,,,PM,,,,2,,,26,,N,,,,,,,
Accountability In State Government,contribution,01/01/2026 to 03/25/2026,C6,2026-02-03 00:00:00,Montana Patriots,,,,175 Hutton Ranch Rd STE 103 PMB 102,Kalispell,MT,59901,,24190.0,,,,4,CA,,24190.0,,,,,N,,,,,,,,Fundraisers & misc,,,,,,,,,,,,,
Montana Patriots,contribution,03/26/2026 to 04/25/2026,C6,2026-04-25 00:00:00,,Terry,,Falk,57 ZACHJELL PL,Kalispell,MT,59901,,400.0,,Real Estate Finance,Black Diamond Mortgage,8,CA,,400.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
