Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
The Fairness Project,expenditure,04/26/2026 to 05/24/2026,C4,2026-05-13 00:00:00,Montanans Decide,,,,PO Box 32,Helena,MT,59624.0,,-250000.0,,,,,,Monetary contribution to Montanans Decide,,,,,,,,,,,GN,,,,2,,,,,N,,,,,,,
The Fairness Project,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,Caplin & Drysdale,,,,1200 New Hampshire Avenue NW 8th Floor,Washington,DC,20036.0,,-19828.0,,,,,,In-kind contribution to Montanans Decide,,,,,,,,,,,GN,,,,2,,,,Legal services,N,,,,,,,
The Fairness Project,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,"Graybill Law Firm, P.C.",,,,PO Box 3586,Great Falls,MT,59403.0,,-86616.8,,,,,,In-kind contribution to Montanans Decide,,,,,,,,,,,GN,,,,2,,,,Legal services,N,,,,,,,
The Fairness Project,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,Montanans Decide,,,,PO Box 32,Helena,MT,59624.0,,-500000.0,,,,,,Monetary contribution to Montanans Decide,,,,,,,,,,,GN,,,,2,,,,,N,,,,,,,
The Fairness Project,expenditure,01/01/2026 to 03/25/2026,C4,2026-01-13 00:00:00,Montanans for Nonpartisan Courts,,,,PO Box 87,Helena,MT,59624.0,,-500000.0,,,,,,Monetary Contribution to Montanans for Nonpartisan Courts,,,,,,,,,,,GN,,,,2,,,,,N,,,,,,,
The Fairness Project,expenditure,10/07/2025 to 12/31/2025,C4,2025-12-04 00:00:00,Montanans Decide,,,,PO Box 32,Helena,MT,59624.0,,-60000.0,,,,,,Monetary contribution to Montanans Decide,,,,,,,,,,,GN,,,,2,,,,,N,,,,,,,
The Fairness Project,expenditure,10/07/2025 to 12/31/2025,C4,2025-11-03 00:00:00,Montanans Decide,,,,PO Box 32,Helena,MT,59624.0,,-37500.0,,,,,,Monetary contribution to Montanans Decide,,,,,,,,,,,GN,,,,2,,,,,N,,,,,,,
The Fairness Project,expenditure,10/07/2025 to 12/31/2025,C4,2025-12-22 00:00:00,"Feinberg, Jackson, Worthman & Wasow LLP",,,,"2030 Addison Street, Suite 500",Berkeley,CA,94704.0,,-1300.0,,,,,,In-kind contribution to Montanans Decide,,,,,,,,,,,GN,,,,2,,,,Legal services,N,,,,,,,
Montanans Decide,contribution,03/26/2026 to 04/25/2026,C6,2026-04-16 00:00:00,The Fairness Project,,,,"2300 18th Street NW, #21337",Washington,DC,20009,,86616.8,,,,6,IK,"Legal services provided by Graybill Law Firm, P.C., PO Box 3586, Great Falls, MT 59403",757494.8,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Montanans Decide,contribution,03/26/2026 to 04/25/2026,C6,2026-04-16 00:00:00,The Fairness Project,,,,"2300 18th Street NW, #21337",Washington,DC,20009,,19828.0,,,,6,IK,"Legal services provided by Caplin & Drysdale, 1200 New Hampshire Avenue NW 8th Floor, Washington, DC 20036",757494.8,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Montanans Decide,contribution,03/26/2026 to 04/25/2026,C6,2026-04-01 00:00:00,The Fairness Project,,,,"2300 18th Street NW, #21337",Washington,DC,20009,,500000.0,,,,6,CA,,757494.8,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Montanans Decide,contribution,10/03/2025 to 12/31/2025,C6,2025-11-03 00:00:00,The Fairness Project,,,,"2300 18th Street NW, #21337",Washington,DC,20009,,37500.0,,,,6,CA,,151050.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Montanans Decide,contribution,10/03/2025 to 12/31/2025,C6,2025-12-04 00:00:00,The Fairness Project,,,,"2300 18th Street NW, #21337",Washington,DC,20009,,60000.0,,,,6,CA,,151050.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Montanans Decide,contribution,10/03/2025 to 12/31/2025,C6,2025-12-22 00:00:00,The Fairness Project,,,,"2300 18th Street NW, #21337",Washington,DC,20009,,1300.0,,,,6,IK,"Legal services provided by Feinberg, Jackson, Worthman & Wasow LLP",151050.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Montanans for Nonpartisan Courts,contribution,01/01/2026 to 03/25/2026,C6,2026-01-13 00:00:00,The Fairness Project,,,,"2300 18th Street NW, #21337",Washington,DC,20009,,500000.0,,,,6,CA,,500000.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
