Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,Montanans for NonPartisan Courts,,,,PO Box 87,Helena,MT,59624.0,,-619.15,,,,,,In-kind contribution to Montanans for Nonpartisan Courts,,,,,,,,,,,PM,,,,2,,,,"6.5 hours of salary, taxes, and benefits plus allocated overhead for admin, outreach and communications",N,,,,,,,
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,Montanans for NonPartisan Courts,,,,PO Box 87,Helena,MT,59624.0,,-11.6,,,,,,In-kind contribution to Montanans for Nonpartisan Courts,,,,,,,,,,,PM,,,,2,,,,Mileage reimbursement for 16 miles driven in support of CI-132,N,,,,,,,
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,Montanans for NonPartisan Courts,,,,PO Box 87,Helena,MT,59624.0,,-1372.71,,,,,,In-kind contribution to Montanans for Nonpartisan Courts,,,,,,,,,,,PM,,,,2,,,,"48.75 hours of salary, taxes and benefits plus allocated overhead for educational canvassing ",N,,,,,,,
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-21 00:00:00,Wild Montana Voter Fund,,,,PO Box 6371,Helena,MT,59604.0,,-10000.0,,,,,,Contribution to independent PAC,,,,,,,,,,,GN,,,,2,,,,,N,,,,,,,
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,Alpha Graphics,,,,1947 South Avenue West,Missoula,MT,59801.0,,-968.31,,,,,,In-kind contribution to Montanans for Nonpartisan Courts ,,,,,,,,,,,PM,,,,2,,,"9,500",Canvassing print materials in support of CI-132,N,,,,,,,
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,Montanans for NonPartisan Courts,,,,PO Box 87,Helena,MT,59624.0,,-13466.89,,,,,,In-kind contribution to Montanans for Nonpartisan Courts,,,,,,,,,,,PM,,,,2,,,,"469.5 hrs of salary, taxes, benefits + allocated overhead for educational canvassing",N,,,,,,,
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-31 00:00:00,Alpha Graphics,,,,1947 South Avenue West,Missoula,MT,59801.0,,-225.18,,,,,,In-kind contribution to Montanans for Nonpartisan Courts ,,,,,,,,,,,PM,,,,2,,,500,Canvassing print materials in support of CI-132,N,,,,,,,
Wild Montana Action Fund,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,WAL-MART,,,,4000 HWY 93 S,Missoula,MT,59803.0,,-224.74,,,,,,In-kind contribution to Montanans for Nonpartisan Courts,,,,,,,,,,,PM,,,,2,,,,Canvassing supplies,N,,,,,,,
Wild Montana Voter Fund,contribution,03/26/2026 to 04/25/2026,C6,2026-04-21 00:00:00,Wild Montana Action Fund,,,,PO Box 6371,Helena,MT,59604.0,,10000.0,,,,6.0,CA,,10000.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
Montanans for Nonpartisan Courts,contribution,03/26/2026 to 04/25/2026,C6,2026-04-01 00:00:00,Wild Montana Action Fund,,,,PO Box 6371,Helena,MT,59604,,968.31,,,,6,IK,"Canvassing print materials in support of Cl-132, qty 9,500 (AlphaGraphics Missoula)",16888.58,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,
